mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
9.612748622894287,1.5383734382360086,2.1945703983306886,0.6430771174300319,balanced,10,5,200,"{'rf__class_weight': 'balanced', 'rf__max_depth': 10, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 200}",0.9979871442338013,0.9959786167441895,0.9986566498563152,0.9959872415845006,0.9933118929902878,0.9963843090818187,0.0018705401695556345,47
30.63870186805725,0.5815584663343226,1.0049048900604247,0.3657862909142058,balanced,10,5,500,"{'rf__class_weight': 'balanced', 'rf__max_depth': 10, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 500}",0.9979871442338013,0.9959786167441895,0.9986566498563152,0.9953134235099379,0.9933118929902878,0.9962495454669064,0.0019179640132557685,53
8.926139688491821,2.0804815301326682,1.2714861392974854,0.6404514636110279,balanced,20,1,100,"{'rf__class_weight': 'balanced', 'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100}",0.9986566498563152,0.9959872415845006,1.0,0.9973190778294597,0.9933118929902878,0.9970549724521127,0.002300391378808348,25
9.717360639572144,1.7273343997901958,1.6529007434844971,0.503416648375137,balanced,20,1,200,"{'rf__class_weight': 'balanced', 'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200}",0.9986566498563152,0.9959872415845006,1.0,0.9979871442338013,0.9933118929902878,0.997188585732981,0.0023310483699224196,1
30.94030499458313,0.6593379555913486,1.4169744968414306,0.34601723581768784,balanced,20,1,500,"{'rf__class_weight': 'balanced', 'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 500}",0.9986566498563152,0.9966524453642414,0.9993276000016083,0.9979871442338013,0.9933118929902878,0.9971871464892509,0.002129998720655691,13
9.16116681098938,2.3423550930965726,1.2034407138824463,0.554648637249072,balanced,20,2,100,"{'rf__class_weight': 'balanced', 'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100}",0.9986566498563152,0.9966524453642414,1.0,0.9973190778294597,0.9933118929902878,0.9971880132080608,0.0022535519570482995,5
9.842982244491576,1.932279236812611,2.1045482635498045,0.6164876429820606,balanced,20,2,200,"{'rf__class_weight': 'balanced', 'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 200}",0.9986566498563152,0.9966524453642414,0.9993276000016083,0.9979871442338013,0.9933118929902878,0.9971871464892509,0.002129998720655691,13
29.938025665283202,0.7978591001581546,1.3486989498138429,0.2920490161330432,balanced,20,2,500,"{'rf__class_weight': 'balanced', 'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 500}",0.9986566498563152,0.9966524453642414,0.9993276000016083,0.9979871442338013,0.9933118929902878,0.9971871464892509,0.002129998720655691,13
8.754597377777099,2.756707045998918,1.4544845581054688,0.9306082965087373,balanced,20,5,100,"{'rf__class_weight': 'balanced', 'rf__max_depth': 20, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 100}",0.9979871442338013,0.9959872415845006,0.9993276000016083,0.9959872415845006,0.9933118929902878,0.9965202240789395,0.0020442477034393783,39
10.315264749526978,1.1731998755672546,1.9114963054656982,0.3852344166912669,balanced,20,5,200,"{'rf__class_weight': 'balanced', 'rf__max_depth': 20, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 200}",0.9979871442338013,0.9959786167441895,0.9993276000016083,0.9959872415845006,0.9933118929902878,0.9965184991108774,0.00204470030337888,43
